ID_Venda,Data,ID_Loja,Localizacao,Canal,Categoria_Produto,Produto,Quantidade,Preco_Unitario,Desconto,ID_Cliente,Idade_Cliente,Genero_Cliente,Feedback
22412,2022-10-24 21:10:53,012,Porto Alegre,Online,Camisetas,Camiseta Estampada,2,184,15,23411,45,Outro,Ruim
22413,2022-12-21 23:09:52,013,Belo Horizonte,Loja Física,Tênis,NMD,1,90,41,23412,42,Feminino,Ruim
22414,2022-12-22 15:45:06,014,Rio de Janeiro,Online,Camisetas,Camiseta Estampada,2,258,23,23413,40,Outro,Regular
22415,2022-09-14 12:09:31,015,São Paulo,Loja Física,Calças,Calça Treino,2,176,46,23414,55,Masculino,Ruim
22416,2022-07-22 03:56:11,016,Belo Horizonte,Loja Física,Tênis,Ultraboost,3,127,12,23415,68,Masculino,Regular
22417,2022-11-05 10:29:29,017,Porto Alegre,Online,Calças,Calça Treino,4,477,21,23416,45,Masculino,Ruim
22418,2022-08-06 14:05:24,018,São Paulo,Loja Física,Calças,Calça Casual,4,446,21,23417,30,Masculino,Ruim
22419,2022-12-06 15:37:31,019,São Paulo,Online,Camisetas,Camiseta Clássica,4,399,47,23418,40,Feminino,Ruim
22420,2022-04-22 00:55:59,020,Porto Alegre,Online,Calças,Calça Casual,1,80,11,23419,33,Masculino,Bom
22421,2022-08-13 14:45:28,021,São Paulo,Loja Física,Calças,Calça Treino,4,403,23,23420,22,Outro,Bom
22422,2022-09-29 00:59:03,022,Belo Horizonte,Loja Física,Calças,Calça Casual,1,532,0,23421,62,Feminino,Ótimo
22423,2022-03-09 13:50:11,023,São Paulo,Online,Tênis,Ultraboost,1,217,26,23422,27,Masculino,Ótimo
22424,2022-09-21 18:08:08,024,São Paulo,Loja Física,Tênis,Ultraboost,2,292,44,23423,46,Masculino,Ruim
22425,2022-06-02 17:15:06,025,Rio de Janeiro,Loja Física,Tênis,Superstar,3,579,2,23424,43,Masculino,Regular
22426,2022-02-21 10:34:58,026,Rio de Janeiro,Loja Física,Calças,Calça Casual,4,282,30,23425,60,Outro,Ruim
22427,2022-06-19 17:12:45,027,Porto Alegre,Loja Física,Calças,Calça Treino,4,85,40,23426,32,Feminino,Ruim
22428,2022-06-29 03:18:13,028,Belo Horizonte,Online,Tênis,NMD,2,210,49,23427,44,Masculino,Ótimo
22429,2022-08-14 08:11:55,029,São Paulo,Online,Tênis,Ultraboost,3,318,32,23428,31,Outro,Ótimo
22430,2022-12-06 04:16:38,030,Porto Alegre,Online,Tênis,NMD,3,258,40,23429,22,Outro,Ruim
22431,2022-01-30 18:42:32,031,Belo Horizonte,Online,Camisetas,Camiseta Estampada,3,458,39,23430,53,Feminino,Ótimo
22432,2022-11-30 09:12:00,032,São Paulo,Online,Tênis,NMD,1,383,43,23431,54,Feminino,Ótimo
22433,2022-12-27 23:50:30,033,Belo Horizonte,Loja Física,Camisetas,Camiseta Estampada,2,278,29,23432,22,Feminino,Ótimo
22434,2022-05-28 00:37:42,034,Belo Horizonte,Online,Camisetas,Camiseta Clássica,1,449,17,23433,22,Feminino,Ótimo
22435,2022-11-29 11:26:34,035,Belo Horizonte,Loja Física,Calças,Calça Treino,4,310,22,23434,27,Masculino,Bom
22436,2022-09-12 16:03:10,036,São Paulo,Loja Física,Camisetas,Camiseta Clássica,2,454,38,23435,22,Masculino,Regular
22437,2022-07-16 10:13:15,037,Rio de Janeiro,Online,Calças,Calça Casual,1,333,35,23436,57,Masculino,Ótimo
22438,2022-02-11 01:29:43,038,São Paulo,Loja Física,Tênis,Superstar,1,262,9,23437,44,Feminino,Ótimo
22439,2022-05-30 02:37:56,039,Belo Horizonte,Loja Física,Calças,Calça Casual,2,114,35,23438,17,Outro,Bom
22440,2022-02-05 10:20:21,040,Porto Alegre,Online,Tênis,NMD,2,383,40,23439,49,Outro,Bom
22441,2022-04-05 16:32:57,041,Rio de Janeiro,Online,Camisetas,Camiseta Clássica,3,182,7,23440,53,Outro,Ruim
22442,2022-01-19 21:35:34,042,São Paulo,Online,Tênis,Ultraboost,3,154,46,23441,45,Feminino,Ruim
22443,2022-01-06 03:57:28,043,Belo Horizonte,Loja Física,Camisetas,Camiseta Clássica,1,390,16,23442,25,Feminino,Ótimo
22444,2022-08-07 21:50:27,044,Belo Horizonte,Online,Camisetas,Camiseta Estampada,3,249,40,23443,43,Masculino,Ruim
22445,2022-08-16 05:11:14,045,Belo Horizonte,Online,Camisetas,Camiseta Clássica,3,123,2,23444,46,Masculino,Bom
22446,2022-03-24 22:20:46,046,Porto Alegre,Online,Calças,Calça Treino,2,567,28,23445,37,Outro,Ruim
22447,2022-11-18 14:13:15,047,Porto Alegre,Loja Física,Tênis,Ultraboost,4,98,23,23446,45,Outro,Regular
22448,2022-04-06 20:35:49,048,Belo Horizonte,Online,Tênis,NMD,3,362,41,23447,24,Feminino,Bom
22449,2022-12-16 01:30:55,049,Belo Horizonte,Online,Tênis,NMD,1,68,33,23448,40,Outro,Bom
22450,2022-01-10 05:37:48,050,Rio de Janeiro,Loja Física,Camisetas,Camiseta Estampada,1,284,4,23449,36,Outro,Ótimo
22451,2022-08-26 07:45:38,051,São Paulo,Online,Calças,Calça Treino,1,92,33,23450,49,Outro,Ótimo
22452,2022-12-15 05:38:31,052,Rio de Janeiro,Loja Física,Tênis,NMD,4,79,14,23451,57,Outro,Bom
22453,2022-02-09 11:01:33,053,Porto Alegre,Loja Física,Calças,Calça Treino,1,430,44,23452,28,Outro,Regular
22454,2022-08-08 22:33:38,054,São Paulo,Online,Camisetas,Camiseta Estampada,1,295,34,23453,37,Masculino,Ótimo
22455,2022-03-12 10:58:38,055,São Paulo,Online,Camisetas,Camiseta Estampada,1,400,24,23454,36,Outro,Ótimo
22456,2022-12-03 19:27:59,056,São Paulo,Online,Calças,Calça Treino,1,120,1,23455,26,Feminino,Bom
22457,2022-11-18 00:09:28,057,São Paulo,Loja Física,Tênis,NMD,2,378,33,23456,47,Outro,Ótimo
22458,2022-03-05 13:46:10,058,Rio de Janeiro,Online,Tênis,Ultraboost,2,378,3,23457,42,Masculino,Bom
22459,2022-08-18 23:32:49,059,Rio de Janeiro,Loja Física,Camisetas,Camiseta Clássica,3,333,24,23458,21,Masculino,Ruim
22460,2022-03-26 09:55:34,060,Belo Horizonte,Loja Física,Calças,Calça Casual,2,506,22,23459,57,Feminino,Ruim
22461,2022-01-06 13:29:58,061,Belo Horizonte,Loja Física,Camisetas,Camiseta Clássica,1,278,13,23460,39,Feminino,Regular
22462,2022-09-15 12:51:13,062,Belo Horizonte,Online,Camisetas,Camiseta Clássica,2,182,1,23461,25,Masculino,Ruim
22463,2022-07-05 10:37:38,063,Rio de Janeiro,Online,Camisetas,Camiseta Clássica,2,296,28,23462,53,Masculino,Regular
22464,2022-05-20 17:16:34,064,Belo Horizonte,Loja Física,Tênis,Superstar,4,515,11,23463,42,Feminino,Bom
22465,2022-10-31 06:11:43,065,Belo Horizonte,Online,Tênis,Ultraboost,4,537,41,23464,23,Masculino,Bom
22466,2022-06-25 11:49:50,066,Porto Alegre,Online,Calças,Calça Casual,4,196,44,23465,60,Masculino,Regular
22467,2022-05-26 05:52:39,067,Belo Horizonte,Online,Calças,Calça Treino,3,150,27,23466,29,Masculino,Regular
22468,2022-08-13 22:35:27,068,Belo Horizonte,Online,Calças,Calça Treino,2,518,33,23467,49,Masculino,Ótimo
22469,2022-08-17 07:36:24,069,Belo Horizonte,Loja Física,Tênis,NMD,2,166,24,23468,24,Feminino,Regular
22470,2022-04-23 01:45:50,070,Porto Alegre,Loja Física,Calças,Calça Treino,3,395,0,23469,64,Masculino,Regular
22471,2022-06-27 19:40:33,071,São Paulo,Online,Tênis,Ultraboost,2,108,42,23470,16,Masculino,Ótimo
22472,2022-11-04 04:42:19,072,Rio de Janeiro,Online,Camisetas,Camiseta Clássica,2,144,27,23471,50,Feminino,Regular
22473,2022-09-02 19:12:57,073,Belo Horizonte,Loja Física,Camisetas,Camiseta Estampada,3,545,47,23472,68,Masculino,Ótimo
22474,2022-12-29 11:56:21,074,Porto Alegre,Loja Física,Camisetas,Camiseta Estampada,4,95,20,23473,38,Masculino,Ótimo
22475,2022-12-17 19:19:26,075,Rio de Janeiro,Online,Calças,Calça Casual,3,462,48,23474,24,Masculino,Regular
22476,2022-11-08 21:04:44,076,Rio de Janeiro,Online,Camisetas,Camiseta Estampada,1,195,15,23475,37,Outro,Ótimo
22477,2022-07-25 11:16:25,077,Porto Alegre,Loja Física,Camisetas,Camiseta Clássica,1,430,26,23476,56,Masculino,Bom
22478,2022-11-20 05:55:48,078,Porto Alegre,Loja Física,Tênis,Ultraboost,3,271,34,23477,65,Outro,Bom
22479,2022-04-27 08:51:34,079,Rio de Janeiro,Loja Física,Camisetas,Camiseta Estampada,2,179,41,23478,55,Feminino,Ótimo
22480,2022-08-16 23:07:57,080,Belo Horizonte,Loja Física,Camisetas,Camiseta Clássica,3,514,17,23479,65,Feminino,Ótimo
22481,2022-08-01 21:52:08,081,Porto Alegre,Online,Camisetas,Camiseta Estampada,2,569,26,23480,25,Masculino,Ótimo
22482,2022-03-10 11:12:11,082,Rio de Janeiro,Online,Camisetas,Camiseta Clássica,3,193,2,23481,53,Feminino,Ruim
22483,2022-01-01 13:13:31,083,São Paulo,Online,Camisetas,Camiseta Clássica,3,118,42,23482,42,Feminino,Regular
22484,2022-07-03 15:55:03,084,Rio de Janeiro,Online,Calças,Calça Casual,4,408,36,23483,66,Masculino,Ótimo
22485,2022-04-17 22:00:56,085,Rio de Janeiro,Loja Física,Calças,Calça Treino,4,309,16,23484,41,Feminino,Ótimo
22486,2022-03-25 23:33:16,086,São Paulo,Online,Calças,Calça Treino,2,278,1,23485,32,Outro,Regular
22487,2022-06-19 23:55:02,087,Belo Horizonte,Loja Física,Tênis,Superstar,3,578,28,23486,28,Masculino,Regular
22488,2022-05-09 07:47:38,088,Rio de Janeiro,Loja Física,Tênis,Superstar,3,447,48,23487,69,Masculino,Ótimo
22489,2022-12-25 16:08:40,089,Rio de Janeiro,Online,Camisetas,Camiseta Estampada,2,162,24,23488,24,Masculino,Regular
22490,2022-04-05 06:04:09,090,Rio de Janeiro,Online,Camisetas,Camiseta Clássica,4,594,42,23489,52,Feminino,Ruim
22491,2022-01-25 13:47:14,091,Porto Alegre,Online,Calças,Calça Casual,2,159,24,23490,42,Outro,Ótimo
22492,2022-04-10 06:58:15,092,Rio de Janeiro,Online,Tênis,NMD,4,515,39,23491,28,Masculino,Ruim
22493,2022-07-17 13:10:56,093,São Paulo,Online,Calças,Calça Treino,3,197,32,23492,65,Feminino,Regular
22494,2022-05-04 01:26:26,094,Belo Horizonte,Loja Física,Tênis,Ultraboost,4,179,42,23493,16,Outro,Regular
22495,2022-01-26 22:14:58,095,Rio de Janeiro,Loja Física,Calças,Calça Casual,3,276,15,23494,27,Outro,Ruim
22496,2022-08-22 20:49:32,096,São Paulo,Loja Física,Tênis,Ultraboost,2,280,0,23495,37,Feminino,Bom
22497,2022-10-25 22:54:12,097,Belo Horizonte,Online,Camisetas,Camiseta Clássica,2,516,31,23496,21,Outro,Ruim
22498,2022-09-05 06:26:05,098,Rio de Janeiro,Online,Calças,Calça Casual,1,53,18,23497,64,Outro,Ótimo
22499,2022-04-27 13:15:45,099,Porto Alegre,Loja Física,Calças,Calça Treino,1,115,45,23498,61,Feminino,Regular
22500,2022-02-06 01:29:07,100,Porto Alegre,Loja Física,Tênis,Superstar,3,293,13,23499,26,Feminino,Ruim
22501,2022-10-08 03:15:02,001,Belo Horizonte,Online,Camisetas,Camiseta Estampada,4,57,24,23500,38,Feminino,Regular
22502,2022-03-01 03:39:07,002,São Paulo,Online,Tênis,Superstar,3,129,20,23501,55,Outro,Regular
22503,2022-01-10 15:26:54,003,Porto Alegre,Online,Camisetas,Camiseta Clássica,4,495,34,23502,45,Masculino,Ruim
22504,2022-07-19 07:33:13,004,São Paulo,Online,Tênis,NMD,1,89,24,23503,49,Masculino,Regular
22505,2022-01-13 16:49:12,005,Belo Horizonte,Online,Camisetas,Camiseta Clássica,3,303,14,23504,63,Masculino,Ruim
22506,2022-06-11 04:57:41,006,Rio de Janeiro,Online,Tênis,NMD,2,146,19,23505,22,Feminino,Bom
22507,2022-03-25 20:31:29,007,Belo Horizonte,Online,Camisetas,Camiseta Clássica,2,347,12,23506,15,Masculino,Ruim
22508,2022-02-17 12:23:33,008,Rio de Janeiro,Online,Camisetas,Camiseta Estampada,3,529,9,23507,25,Masculino,Regular
22509,2022-07-21 18:26:09,009,Rio de Janeiro,Loja Física,Camisetas,Camiseta Estampada,3,158,46,23508,64,Masculino,Ruim
22510,2022-09-30 07:52:45,010,Porto Alegre,Online,Calças,Calça Treino,3,281,7,23509,36,Outro,Ótimo
22511,2022-02-04 14:05:49,011,São Paulo,Online,Calças,Calça Casual,2,237,18,23510,51,Feminino,Ruim
22512,2022-08-11 07:17:16,012,Rio de Janeiro,Loja Física,Calças,Calça Casual,4,331,4,23511,54,Masculino,Regular
22513,2022-02-21 09:53:26,013,Porto Alegre,Loja Física,Camisetas,Camiseta Clássica,4,92,11,23512,67,Masculino,Ótimo
22514,2022-10-09 01:39:04,014,Belo Horizonte,Loja Física,Camisetas,Camiseta Clássica,3,270,17,23513,69,Feminino,Bom
22515,2022-10-15 16:09:37,015,Belo Horizonte,Online,Calças,Calça Treino,3,176,25,23514,66,Masculino,Regular
22516,2022-11-06 16:06:36,016,Porto Alegre,Online,Tênis,Superstar,1,527,24,23515,18,Feminino,Ruim
22517,2022-09-17 07:20:15,017,São Paulo,Online,Camisetas,Camiseta Clássica,2,579,32,23516,26,Outro,Regular
22518,2022-01-07 23:41:36,018,Belo Horizonte,Online,Camisetas,Camiseta Estampada,1,452,10,23517,50,Outro,Ruim
22519,2022-08-12 01:28:39,019,São Paulo,Loja Física,Calças,Calça Casual,4,276,2,23518,47,Outro,Ótimo
22520,2022-01-03 19:48:13,020,Rio de Janeiro,Online,Calças,Calça Casual,1,54,16,23519,62,Feminino,Regular
22521,2022-12-22 03:42:42,021,Porto Alegre,Online,Tênis,Superstar,1,212,33,23520,55,Outro,Bom
22522,2022-08-04 19:47:33,022,Porto Alegre,Loja Física,Tênis,NMD,3,426,44,23521,58,Outro,Regular
22523,2022-10-21 21:04:52,023,Rio de Janeiro,Loja Física,Tênis,Ultraboost,2,85,6,23522,60,Feminino,Ruim
22524,2022-07-08 15:28:08,024,Belo Horizonte,Online,Tênis,NMD,1,154,23,23523,38,Outro,Ruim
22525,2022-07-17 12:09:53,025,São Paulo,Loja Física,Calças,Calça Treino,2,313,4,23524,33,Feminino,Ótimo
22526,2022-08-18 18:32:48,026,Porto Alegre,Online,Calças,Calça Treino,2,392,31,23525,32,Feminino,Bom
22527,2022-12-15 07:24:00,027,Rio de Janeiro,Online,Calças,Calça Treino,4,214,10,23526,44,Feminino,Ruim
22528,2022-04-15 15:31:37,028,Rio de Janeiro,Online,Camisetas,Camiseta Clássica,4,80,29,23527,33,Outro,Ruim
22529,2022-12-20 00:53:59,029,Belo Horizonte,Loja Física,Calças,Calça Casual,4,53,6,23528,48,Masculino,Ruim
22530,2022-02-06 23:17:45,030,Rio de Janeiro,Loja Física,Calças,Calça Treino,3,81,18,23529,33,Outro,Regular
22531,2022-10-28 03:05:39,031,Rio de Janeiro,Online,Tênis,NMD,2,182,39,23530,20,Feminino,Ruim
22532,2022-02-07 21:04:05,032,Rio de Janeiro,Loja Física,Tênis,Superstar,3,112,25,23531,18,Masculino,Ótimo
22533,2022-02-11 19:21:20,033,São Paulo,Online,Calças,Calça Casual,3,314,22,23532,51,Outro,Regular
22534,2022-06-22 09:17:29,034,Porto Alegre,Online,Tênis,Superstar,4,583,38,23533,56,Masculino,Regular
22535,2022-12-31 14:47:12,035,Belo Horizonte,Loja Física,Tênis,NMD,4,588,24,23534,29,Feminino,Bom
22536,2022-09-21 15:55:18,036,São Paulo,Online,Calças,Calça Casual,2,492,28,23535,19,Outro,Regular
22537,2022-11-30 02:44:27,037,Belo Horizonte,Online,Camisetas,Camiseta Clássica,2,460,10,23536,34,Feminino,Ótimo
22538,2022-12-05 04:10:10,038,Rio de Janeiro,Loja Física,Calças,Calça Casual,3,391,37,23537,53,Outro,Regular
22539,2022-12-08 11:49:45,039,São Paulo,Loja Física,Calças,Calça Casual,2,230,37,23538,66,Outro,Bom
22540,2022-03-14 08:18:40,040,Rio de Janeiro,Loja Física,Tênis,Ultraboost,4,523,4,23539,62,Feminino,Regular
22541,2022-11-09 07:01:18,041,Rio de Janeiro,Online,Tênis,Superstar,4,327,5,23540,49,Outro,Regular
22542,2022-05-29 20:55:36,042,Belo Horizonte,Loja Física,Tênis,NMD,2,317,33,23541,21,Outro,Ótimo
22543,2022-06-28 06:08:26,043,Porto Alegre,Online,Tênis,Ultraboost,4,283,0,23542,57,Feminino,Ótimo
22544,2022-03-09 22:19:45,044,Porto Alegre,Loja Física,Tênis,NMD,2,98,38,23543,45,Feminino,Ruim
22545,2022-04-25 04:52:59,045,Rio de Janeiro,Online,Calças,Calça Casual,4,337,12,23544,27,Masculino,Bom
22546,2022-07-22 18:51:29,046,Rio de Janeiro,Loja Física,Camisetas,Camiseta Estampada,4,361,32,23545,18,Feminino,Ruim
22547,2022-11-18 21:08:43,047,Porto Alegre,Online,Tênis,NMD,1,99,29,23546,48,Outro,Regular
22548,2022-02-10 03:41:53,048,Rio de Janeiro,Online,Calças,Calça Treino,2,338,41,23547,20,Masculino,Regular
22549,2022-03-05 09:14:16,049,Porto Alegre,Loja Física,Calças,Calça Treino,3,240,0,23548,16,Masculino,Regular
22550,2022-06-28 20:12:50,050,São Paulo,Online,Calças,Calça Casual,3,380,17,23549,68,Masculino,Ótimo
22551,2022-12-05 17:05:35,051,Porto Alegre,Online,Tênis,Superstar,4,58,14,23550,36,Masculino,Regular
22552,2022-10-22 19:58:10,052,Rio de Janeiro,Loja Física,Tênis,Ultraboost,3,76,29,23551,56,Masculino,Regular
22553,2022-10-12 02:14:52,053,Belo Horizonte,Online,Camisetas,Camiseta Clássica,4,488,35,23552,56,Masculino,Ótimo
22554,2022-03-02 07:09:33,054,Rio de Janeiro,Loja Física,Camisetas,Camiseta Estampada,2,314,40,23553,61,Outro,Ótimo
22555,2022-02-01 09:31:10,055,São Paulo,Online,Camisetas,Camiseta Clássica,3,587,3,23554,28,Outro,Ótimo
22556,2022-10-08 15:37:38,056,São Paulo,Online,Tênis,NMD,4,124,7,23555,57,Masculino,Regular
22557,2022-01-20 07:12:28,057,São Paulo,Online,Calças,Calça Treino,1,443,46,23556,47,Masculino,Regular
22558,2022-12-29 13:08:48,058,Rio de Janeiro,Loja Física,Tênis,Ultraboost,4,190,9,23557,26,Masculino,Bom
22559,2022-04-12 20:46:05,059,São Paulo,Online,Tênis,NMD,1,559,30,23558,64,Masculino,Ruim
22560,2022-04-13 05:50:29,060,Porto Alegre,Loja Física,Camisetas,Camiseta Clássica,3,54,8,23559,56,Masculino,Ótimo
22561,2022-07-29 22:31:06,061,São Paulo,Online,Tênis,NMD,4,400,42,23560,60,Masculino,Bom
22562,2022-11-16 21:11:01,062,São Paulo,Loja Física,Tênis,NMD,3,427,27,23561,45,Outro,Ótimo
22563,2022-09-08 00:39:58,063,Porto Alegre,Online,Camisetas,Camiseta Estampada,4,297,43,23562,60,Masculino,Ruim
22564,2022-10-30 18:38:46,064,São Paulo,Loja Física,Camisetas,Camiseta Estampada,2,78,36,23563,15,Feminino,Ruim
22565,2022-08-16 20:42:25,065,Porto Alegre,Online,Calças,Calça Casual,3,242,22,23564,37,Outro,Bom
22566,2022-04-28 23:27:03,066,São Paulo,Loja Física,Calças,Calça Casual,4,310,21,23565,46,Feminino,Ruim
22567,2022-01-06 01:23:09,067,Porto Alegre,Online,Camisetas,Camiseta Estampada,1,525,39,23566,43,Masculino,Regular
22568,2022-01-07 20:10:31,068,São Paulo,Loja Física,Camisetas,Camiseta Estampada,4,350,9,23567,23,Feminino,Ruim
22569,2022-09-02 10:44:37,069,Belo Horizonte,Online,Calças,Calça Treino,1,503,40,23568,26,Feminino,Bom
22570,2022-08-14 07:01:09,070,Rio de Janeiro,Online,Tênis,Ultraboost,3,186,5,23569,43,Feminino,Ruim
22571,2022-05-30 03:03:00,071,Belo Horizonte,Loja Física,Camisetas,Camiseta Estampada,2,143,39,23570,28,Feminino,Ruim
22572,2022-09-11 15:56:53,072,Porto Alegre,Loja Física,Calças,Calça Treino,1,597,29,23571,38,Feminino,Bom
22573,2022-05-19 05:04:27,073,Belo Horizonte,Loja Física,Calças,Calça Casual,3,587,17,23572,24,Outro,Bom
22574,2022-03-31 15:07:11,074,Belo Horizonte,Online,Camisetas,Camiseta Estampada,4,108,25,23573,54,Feminino,Bom
22575,2022-11-20 00:41:12,075,Belo Horizonte,Online,Tênis,NMD,4,337,28,23574,50,Feminino,Ótimo
22576,2022-09-21 00:14:55,076,São Paulo,Loja Física,Camisetas,Camiseta Estampada,2,485,39,23575,57,Outro,Ruim
22577,2022-01-29 14:17:27,077,Rio de Janeiro,Online,Tênis,Ultraboost,1,567,34,23576,69,Masculino,Ruim
22578,2022-12-09 03:12:06,078,São Paulo,Online,Camisetas,Camiseta Estampada,4,325,35,23577,48,Feminino,Bom
22579,2022-03-25 08:13:04,079,Belo Horizonte,Online,Tênis,NMD,2,116,0,23578,47,Outro,Bom
22580,2022-10-09 23:39:20,080,Belo Horizonte,Online,Tênis,NMD,3,546,38,23579,63,Masculino,Ruim
22581,2022-01-06 20:52:02,081,Porto Alegre,Online,Calças,Calça Treino,2,446,40,23580,33,Masculino,Bom
22582,2022-10-29 00:54:36,082,Belo Horizonte,Loja Física,Tênis,Superstar,1,299,27,23581,59,Masculino,Ótimo
22583,2022-02-15 08:05:10,083,São Paulo,Loja Física,Camisetas,Camiseta Clássica,1,192,0,23582,30,Masculino,Ruim
22584,2022-07-04 01:53:00,084,São Paulo,Online,Tênis,Superstar,3,430,41,23583,55,Feminino,Bom
22585,2022-02-26 00:31:56,085,São Paulo,Loja Física,Tênis,Ultraboost,4,583,10,23584,51,Outro,Ruim
22586,2022-02-11 14:00:16,086,Belo Horizonte,Online,Calças,Calça Treino,1,69,34,23585,60,Masculino,Ótimo
22587,2022-02-12 12:51:08,087,Porto Alegre,Online,Camisetas,Camiseta Clássica,4,465,49,23586,57,Feminino,Bom
22588,2022-11-03 23:36:58,088,Rio de Janeiro,Online,Tênis,NMD,4,160,20,23587,35,Masculino,Regular
22589,2022-04-14 08:30:20,089,Rio de Janeiro,Online,Tênis,Ultraboost,4,302,42,23588,29,Masculino,Ruim
22590,2022-05-12 16:22:41,090,Porto Alegre,Online,Camisetas,Camiseta Estampada,4,234,40,23589,46,Outro,Bom
22591,2022-02-11 06:33:58,091,Rio de Janeiro,Loja Física,Camisetas,Camiseta Estampada,4,492,6,23590,67,Feminino,Regular
22592,2022-11-12 14:27:51,092,Rio de Janeiro,Online,Tênis,Ultraboost,3,470,34,23591,46,Feminino,Ótimo
22593,2022-10-08 18:16:37,093,Rio de Janeiro,Loja Física,Tênis,NMD,3,109,23,23592,32,Outro,Ótimo
22594,2022-10-13 18:19:21,094,Porto Alegre,Loja Física,Tênis,Superstar,2,277,12,23593,43,Outro,Regular
22595,2022-09-10 11:56:42,095,Rio de Janeiro,Online,Tênis,NMD,4,164,29,23594,60,Feminino,Bom
22596,2022-05-02 13:51:04,096,Belo Horizonte,Online,Tênis,Ultraboost,4,101,13,23595,37,Feminino,Bom
22597,2022-10-04 04:06:02,097,Porto Alegre,Online,Calças,Calça Casual,4,183,24,23596,38,Feminino,Bom
22598,2022-09-16 17:29:41,098,Porto Alegre,Online,Tênis,Superstar,1,412,28,23597,24,Masculino,Ruim
22599,2022-01-22 05:15:33,099,Rio de Janeiro,Loja Física,Camisetas,Camiseta Clássica,3,272,9,23598,36,Masculino,Ruim
22600,2022-11-03 00:54:28,100,Belo Horizonte,Loja Física,Camisetas,Camiseta Clássica,1,120,17,23599,33,Masculino,Ótimo
22601,2022-12-12 11:43:48,001,Porto Alegre,Loja Física,Camisetas,Camiseta Estampada,2,554,37,23600,36,Feminino,Ótimo
22602,2022-02-27 15:15:43,002,Porto Alegre,Loja Física,Camisetas,Camiseta Clássica,2,280,14,23601,59,Feminino,Ruim
22603,2022-03-27 13:57:28,003,São Paulo,Loja Física,Tênis,NMD,2,482,43,23602,63,Masculino,Bom
22604,2022-09-19 18:58:45,004,Porto Alegre,Loja Física,Calças,Calça Treino,2,536,37,23603,53,Feminino,Ótimo
22605,2022-09-20 03:42:40,005,Belo Horizonte,Loja Física,Calças,Calça Treino,1,168,26,23604,36,Feminino,Bom
22606,2022-06-05 06:13:34,006,Belo Horizonte,Loja Física,Calças,Calça Treino,4,240,38,23605,17,Outro,Bom
22607,2022-06-25 19:26:41,007,Porto Alegre,Loja Física,Calças,Calça Treino,1,131,15,23606,49,Feminino,Bom
22608,2022-01-19 05:48:31,008,Porto Alegre,Loja Física,Camisetas,Camiseta Clássica,4,412,36,23607,19,Outro,Ruim
22609,2022-11-24 02:45:25,009,Rio de Janeiro,Online,Camisetas,Camiseta Estampada,4,238,11,23608,54,Outro,Bom
22610,2022-01-30 02:01:21,010,Rio de Janeiro,Online,Camisetas,Camiseta Clássica,4,454,22,23609,38,Outro,Ótimo
22611,2022-09-08 09:35:39,011,São Paulo,Online,Camisetas,Camiseta Clássica,1,78,11,23610,25,Outro,Regular
22612,2022-11-14 09:50:55,012,São Paulo,Online,Camisetas,Camiseta Clássica,4,179,3,23611,28,Masculino,Regular
